question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
120058,64841,2020,Arizona,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2523,rv,rv,Live Phone,U.S. Senate,2,Class III,3/10/20,3/15/20,11/3/20,"",false,,,false,false,3/16/20 12:00,,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NBC-News_Marist-Poll_AZ-NOS-and-Tables_2003160825.pdf,general,Kelly,Mark Kelly,DEM,48.0
120058,64841,2020,Arizona,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2523,rv,rv,Live Phone,U.S. Senate,2,Class III,3/10/20,3/15/20,11/3/20,"",false,,,false,false,3/16/20 12:00,,http://maristpoll.marist.edu/wp-content/uploads/2020/03/NBC-News_Marist-Poll_AZ-NOS-and-Tables_2003160825.pdf,general,McSally,Martha McSally,REP,45.0
120036,64835,2020,Arizona,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,847,rv,rv,Live Phone,U.S. Senate,2,Class III,3/11/20,3/14/20,11/3/20,"",false,,,false,false,3/16/20 06:57,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_031620.pdf/,general,Kelly,Mark Kelly,DEM,50.0
120036,64835,2020,Arizona,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,847,rv,rv,Live Phone,U.S. Senate,2,Class III,3/11/20,3/14/20,11/3/20,"",false,,,false,false,3/16/20 06:57,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_031620.pdf/,general,McSally,Martha McSally,REP,44.0
120179,64883,2020,Montana,383,Public Policy Polling,681,End Citizens United,Public Policy Polling,263,Public Policy Polling,B,903,v,v,Automated Phone,U.S. Senate,2,Class II,3/12/20,3/13/20,11/3/20,"",false,DEM,,false,false,3/19/20 10:27,,https://www.endcitizensunited.org/wp-content/uploads/2020/03/Montana-Poll.pdf,general,Bullock,Steve Bullock,DEM,47.0
120179,64883,2020,Montana,383,Public Policy Polling,681,End Citizens United,Public Policy Polling,263,Public Policy Polling,B,903,v,v,Automated Phone,U.S. Senate,2,Class II,3/12/20,3/13/20,11/3/20,"",false,DEM,,false,false,3/19/20 10:27,,https://www.endcitizensunited.org/wp-content/uploads/2020/03/Montana-Poll.pdf,general,Daines,Steve Daines,REP,47.0
120530,64995,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/12/20,3/12/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Lieberman,Matthew Lieberman,DEM,18.2
120530,64995,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/12/20,3/12/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Collins,Doug Collins,REP,29.7
120530,64995,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/12/20,3/12/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Loeffler,Kelly Loeffler,REP,19.2
120530,64995,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/12/20,3/12/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Tarver,Ed Tarver,DEM,4.8
120530,64995,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/12/20,3/12/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Warnock,Raphael Warnock,DEM,10.2
119994,64820,2020,Arizona,1379,Latino Decisions,"38,501",Univision | Arizona State,Latino Decisions,482,Latino Decisions,,1036,rv,rv,Live Phone/Online/Text,U.S. Senate,2,Class III,3/6/20,3/11/20,11/3/20,"",false,,,false,false,3/13/20 09:59,,https://st1.uvnimg.com/07/2e/d0d9a91c4000996d8bcc95b85319/univisionpolling-march-arizona.pdf,general,Kelly,Mark Kelly,DEM,48.0
119994,64820,2020,Arizona,1379,Latino Decisions,"38,501",Univision | Arizona State,Latino Decisions,482,Latino Decisions,,1036,rv,rv,Live Phone/Online/Text,U.S. Senate,2,Class III,3/6/20,3/11/20,11/3/20,"",false,,,false,false,3/13/20 09:59,,https://st1.uvnimg.com/07/2e/d0d9a91c4000996d8bcc95b85319/univisionpolling-march-arizona.pdf,general,McSally,Martha McSally,REP,36.0
120474,64979,2020,South Carolina,1557,brilliant corners Research & Strategies,"","",brilliant corners Research & Strategies,,,,804,lv,lv,Live Phone,U.S. Senate,0,Class II,3/3/20,3/11/20,11/3/20,Jaime Harrison,true,DEM,,false,false,3/25/20 06:04,,https://jaimeharrison.com/wp-content/uploads/2020/03/3.23-polling-memo.pdf,general,Harrison,Jaime Harrison,DEM,43.0
120474,64979,2020,South Carolina,1557,brilliant corners Research & Strategies,"","",brilliant corners Research & Strategies,,,,804,lv,lv,Live Phone,U.S. Senate,0,Class II,3/3/20,3/11/20,11/3/20,Jaime Harrison,true,DEM,,false,false,3/25/20 06:04,,https://jaimeharrison.com/wp-content/uploads/2020/03/3.23-polling-memo.pdf,general,Graham,Lindsey Graham,REP,47.0
119943,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. Senate,0,Class II,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:05,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Broyles,Abby Broyles,DEM,31.0
119943,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. Senate,0,Class II,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:05,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Inhofe,James M. Inhofe,REP,57.0
120529,64994,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/7/20,3/7/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Lieberman,Matthew Lieberman,DEM,16.4
120529,64994,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/7/20,3/7/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Collins,Doug Collins,REP,29.1
120529,64994,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/7/20,3/7/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Loeffler,Kelly Loeffler,REP,20.4
120529,64994,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/7/20,3/7/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Tarver,Ed Tarver,DEM,4.9
120529,64994,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1025,lv,lv,Automated Phone,U.S. Senate,2,Class III,3/7/20,3/7/20,11/3/20,Doug Collins,true,REP,,false,false,3/26/20 18:08,,https://twitter.com/Crimsontider/status/1242936586565713922,general,Warnock,Raphael Warnock,DEM,11.6
119791,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. Senate,2,Class II,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:51,,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Battleground-March-2020,general,Peters,Gary C. Peters,DEM,40.24
119791,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. Senate,2,Class II,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:51,,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Battleground-March-2020,general,James,John James,REP,41.22
119891,64749,2020,Arizona,1293,OH Predictive Insights/MBQF,"","",OH Predictive Insights,235,OH Predictive Insights/MBQF,B/C,600,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,3/3/20,3/4/20,11/3/20,"",false,,,false,false,3/11/20 07:23,"",https://ohpredictive.com/press-releases/march-senate-2020/,general,Kelly,Mark Kelly,DEM,49.0
119891,64749,2020,Arizona,1293,OH Predictive Insights/MBQF,"","",OH Predictive Insights,235,OH Predictive Insights/MBQF,B/C,600,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,3/3/20,3/4/20,11/3/20,"",false,,,false,false,3/11/20 07:23,"",https://ohpredictive.com/press-releases/march-senate-2020/,general,McSally,Martha McSally,REP,42.0
119684,64717,2020,Maine,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,872,v,v,IVR/Text,U.S. Senate,2,Class II,3/2/20,3/3/20,11/3/20,"",false,,,false,false,3/5/20 08:12,,https://www.publicpolicypolling.com/wp-content/uploads/2020/03/MaineResults.pdf,general,Gideon,Sara Gideon,DEM,47.0
119684,64717,2020,Maine,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,872,v,v,IVR/Text,U.S. Senate,2,Class II,3/2/20,3/3/20,11/3/20,"",false,,,false,false,3/5/20 08:12,,https://www.publicpolicypolling.com/wp-content/uploads/2020/03/MaineResults.pdf,general,Collins,Susan M. Collins,REP,43.0
119685,64718,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,666,v,v,IVR/Text,U.S. Senate,2,Class III,3/2/20,3/3/20,11/3/20,"",false,,,false,false,3/5/20 08:12,,https://www.publicpolicypolling.com/wp-content/uploads/2020/03/ArizonaResults.pdf,general,Kelly,Mark Kelly,DEM,47.0
119685,64718,2020,Arizona,383,Public Policy Polling,"","",Public Policy Polling,263,Public Policy Polling,B,666,v,v,IVR/Text,U.S. Senate,2,Class III,3/2/20,3/3/20,11/3/20,"",false,,,false,false,3/5/20 08:12,,https://www.publicpolicypolling.com/wp-content/uploads/2020/03/ArizonaResults.pdf,general,McSally,Martha McSally,REP,42.0
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Lieberman,Matthew Lieberman,DEM,11.2
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Collins,Doug Collins,REP,20.6
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Loeffler,Kelly Loeffler,REP,19.1
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Johnson,Wayne Johnson,REP,3.5
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Tarver,Ed Tarver,DEM,3.5
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Warnock,Raphael Warnock,DEM,6.2
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Winfield,Richard Dien Winfield,DEM,2.6
119613,64706,2020,Georgia,847,University of Georgia,"","",University of Georgia,350,University of Georgia,B/C,1117,lv,lv,Live Phone,U.S. Senate,2,Class III,2/24/20,3/2/20,11/3/20,"",false,,,false,false,3/4/20 07:00,,https://assets.documentcloud.org/documents/6793459/SPIA-GE-Poll-Results.pdf,general,Bartell,Al Bartell,IND,1.9
119345,64641,2020,North Carolina,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,,1288,rv,rv,IVR/Online,U.S. Senate,0,Class II,2/27/20,2/28/20,11/3/20,"",false,,,false,false,3/1/20 09:46,,https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,general,Cunningham,Cal Cunningham,DEM,41.9
119345,64641,2020,North Carolina,1516,East Carolina University,"","",East Carolina University,523,East Carolina University,,1288,rv,rv,IVR/Online,U.S. Senate,0,Class II,2/27/20,2/28/20,11/3/20,"",false,,,false,false,3/1/20 09:46,,https://surveyresearch-ecu.reportablenews.com/pr/biden-and-sanders-in-close-race-in-north-carolina-presidential-primary-potential-general-election-matchups-competitive,general,Tillis,Thom Tillis,REP,44.0
119688,64719,2020,Mississippi,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. Senate,2,Class II,2/26/20,2/28/20,11/3/20,"",false,,,false,false,3/5/20 08:17,"",https://www.scribd.com/document/450298837/Mason-Dixon-March-2020-Poll,general,Espy,Mike Espy,DEM,43.0
119688,64719,2020,Mississippi,289,Mason-Dixon Polling & Research Inc.,"","",Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. Senate,2,Class II,2/26/20,2/28/20,11/3/20,"",false,,,false,false,3/5/20 08:17,"",https://www.scribd.com/document/450298837/Mason-Dixon-March-2020-Poll,general,Hyde-Smith,Cindy Hyde-Smith,REP,53.0
119251,64618,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1050,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,2/26/20,2/27/20,11/3/20,Doug Collins,true,REP,,false,false,2/28/20 14:57,,https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,general,Warnock,Raphael Warnock,DEM,13.0
119251,64618,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1050,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,2/26/20,2/27/20,11/3/20,Doug Collins,true,REP,,false,false,2/28/20 14:57,,https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,general,Collins,Doug Collins,REP,28.0
119251,64618,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1050,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,2/26/20,2/27/20,11/3/20,Doug Collins,true,REP,,false,false,2/28/20 14:57,,https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,general,Loeffler,Kelly Loeffler,REP,20.0
119251,64618,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1050,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,2/26/20,2/27/20,11/3/20,Doug Collins,true,REP,,false,false,2/28/20 14:57,,https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,general,Lieberman,Matthew Lieberman,DEM,5.0
119251,64618,2020,Georgia,1549,Battleground Connect,"","",Battleground Connect,,,,1050,lv,lv,IVR/Live Phone,U.S. Senate,2,Class III,2/26/20,2/27/20,11/3/20,Doug Collins,true,REP,,false,false,2/28/20 14:57,,https://assets.documentcloud.org/documents/6789738/Survey-Memo.pdf,general,Tarver,Ed Tarver,DEM,3.0
119336,64639,2020,North Carolina,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2120,rv,rv,Live Phone,U.S. Senate,0,Class II,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 09:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-NC-NOS-and-Tables_2002281453.pdf,general,Cunningham,Cal Cunningham,DEM,48.0
119336,64639,2020,North Carolina,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2120,rv,rv,Live Phone,U.S. Senate,0,Class II,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 09:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-NC-NOS-and-Tables_2002281453.pdf,general,Tillis,Thom Tillis,REP,43.0
119337,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. Senate,2,Class II,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 09:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Hegar,Mary Jennings Hegar,DEM,41.0
119337,64640,2020,Texas,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2409,rv,rv,Live Phone,U.S. Senate,2,Class II,2/23/20,2/27/20,11/3/20,"",false,,,false,false,3/1/20 09:04,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll-TX-NOS-and-Tables_2002281546.pdf,general,Cornyn,John Cornyn,REP,49.0
119689,64720,2020,North Carolina,383,Public Policy Polling,918,DEM,Public Policy Polling,263,Public Policy Polling,B,911,rv,rv,IVR/Text,U.S. Senate,0,Class II,2/25/20,2/26/20,11/3/20,"",true,DEM,,false,false,3/5/20 08:35,confirmed by email,https://www.publicpolicypolling.com/polls/democrats-lead-by-at-least-4-in-4-gop-held-senate-seats/,general,Cunningham,Cal Cunningham,DEM,46.0
119689,64720,2020,North Carolina,383,Public Policy Polling,918,DEM,Public Policy Polling,263,Public Policy Polling,B,911,rv,rv,IVR/Text,U.S. Senate,0,Class II,2/25/20,2/26/20,11/3/20,"",true,DEM,,false,false,3/5/20 08:35,confirmed by email,https://www.publicpolicypolling.com/polls/democrats-lead-by-at-least-4-in-4-gop-held-senate-seats/,general,Tillis,Thom Tillis,REP,41.0
119390,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,Shaheen,Jeanne Shaheen,DEM,49.0
119390,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,Bolduc,Don Bolduc,REP,30.0
119391,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,Shaheen,Jeanne Shaheen,DEM,51.0
119391,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,O'Brien,Bill O'Brien,REP,30.0
119392,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,Shaheen,Jeanne Shaheen,DEM,52.0
119392,64585,2020,New Hampshire,525,University of New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B,576,lv,lv,Live Phone,U.S. Senate,0,Class II,2/19/20,2/25/20,11/3/20,"",false,,,false,false,3/2/20 12:09,,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1577&context=survey_center_polls,general,Messner,Corky Messner,REP,28.0
118874,64515,2020,South Carolina,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2382,rv,rv,Live Phone,U.S. Senate,0,Class II,2/18/20,2/21/20,11/3/20,"",false,,,false,false,2/24/20 17:08,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,general,Harrison,Jaime Harrison,DEM,37.0
118874,64515,2020,South Carolina,1205,Marist College,132,NBC News,Marist College,183,Marist College,A+,2382,rv,rv,Live Phone,U.S. Senate,0,Class II,2/18/20,2/21/20,11/3/20,"",false,,,false,false,2/24/20 17:08,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,general,Graham,Lindsey Graham,REP,54.0
