year,state,seat_number,runoff,special,party,candidate,writein,candidatevotes,totalvotes
2000,California,9,FALSE,FALSE,DEM,Barbara Lee,FALSE,182352,214650
2000,California,9,FALSE,FALSE,REP,Arneze Washington,FALSE,21033,214650
2000,California,10,FALSE,FALSE,DEM,Ellen O. Tauscher,FALSE,160429,304819
2000,California,10,FALSE,FALSE,REP,"Claude B. Hutchison, Jr.",FALSE,134863,304819
2000,California,10,FALSE,FALSE,natural law,Valerie Irene Janlois,FALSE,9527,304819
2000,California,11,FALSE,FALSE,natural law,Jon A. Kurey,FALSE,3397,208607
2000,California,11,FALSE,FALSE,REP,Richard W. Pombo,FALSE,120635,208607
2000,California,11,FALSE,FALSE,DEM,Tom Y. Santos,FALSE,79539,208607
2000,California,11,FALSE,FALSE,LIB,Kathryn A. Russow,FALSE,5036,208607
2000,California,12,FALSE,FALSE,DEM,Tom Lantos,FALSE,158404,212556
2000,California,12,FALSE,FALSE,natural law,Rifkin Young,FALSE,3559,212556
2000,California,12,FALSE,FALSE,REP,Mike Garza,FALSE,44162,212556
2000,California,12,FALSE,FALSE,LIB,Barbara J. Less,FALSE,6431,212556
2000,California,13,FALSE,FALSE,DEM,Fortney Pete Stark,FALSE,129012,183146
2000,California,13,FALSE,FALSE,american independent,Don J. Grundmann,FALSE,2365,183146
2000,California,13,FALSE,FALSE,REP,"James R. \\""Jim\""\"" Goetz""",FALSE,44499,183146
2000,California,13,FALSE,FALSE,natural law,Tim Robert Hoehner,FALSE,2647,183146
2000,California,13,FALSE,FALSE,LIB,Howard Mora,FALSE,4623,183146
2000,California,14,FALSE,FALSE,LIB,Joseph W. Dehn III,FALSE,4715,230262
2000,California,14,FALSE,FALSE,DEM,Anna G. Eshoo,FALSE,161720,230262
2000,California,14,FALSE,FALSE,REP,Bill Quraishi,FALSE,59338,230262
2000,California,14,FALSE,FALSE,natural law,John Black,FALSE,4489,230262
2000,California,15,FALSE,FALSE,REP,Jim Cunneen,FALSE,99866,236822
2000,California,15,FALSE,FALSE,natural law,Douglas C. Gorney,FALSE,3591,236822
2000,California,15,FALSE,FALSE,LIB,Ed Leo Wimmers,FALSE,4820,236822
2000,California,15,FALSE,FALSE,DEM,Mike Honda,FALSE,128545,236822
2000,California,16,FALSE,FALSE,REP,"Horace \\""Gene\""\"" Thayn""",FALSE,37213,159746
2000,California,16,FALSE,FALSE,DEM,Zoe Lofgren,FALSE,115118,159746
2000,California,16,FALSE,FALSE,LIB,Dennis Michael Umphress,FALSE,4742,159746
2000,California,16,FALSE,FALSE,natural law,Edward J. Klein,FALSE,2673,159746
2000,California,17,FALSE,FALSE,reform,Lawrence Bruce Fenton,FALSE,2263,208760
2000,California,17,FALSE,FALSE,LIB,Rick S. Garrett,FALSE,2510,208760
2000,California,17,FALSE,FALSE,REP,Clint Engler,FALSE,51557,208760
2000,California,17,FALSE,FALSE,natural law,Scott R. Hartley,FALSE,996,208760
2000,California,17,FALSE,FALSE,GRN,E. Craig Coffin,FALSE,8215,208760
2000,California,17,FALSE,FALSE,DEM,Sam Farr,FALSE,143219,208760
2000,California,18,FALSE,FALSE,DEM,Gary A. Condit,FALSE,121003,180328
2000,California,18,FALSE,FALSE,REP,Steve R. Wilson,FALSE,56465,180328
2000,California,18,FALSE,FALSE,natural law,Page Roth Riskin,FALSE,2860,180328
2000,California,19,FALSE,FALSE,natural law,Robert L. Miller,FALSE,1990,222615
2000,California,19,FALSE,FALSE,LIB,Elizabeth Taylor,FALSE,4264,222615
2000,California,19,FALSE,FALSE,american independent,Edmon V. Kaiser,FALSE,1266,222615
2000,California,19,FALSE,FALSE,DEM,Daniel J. Rosenberg,FALSE,70578,222615
2000,California,19,FALSE,FALSE,REP,George Radanovich,FALSE,144517,222615
2000,California,20,FALSE,FALSE,DEM,Calvin M. Dooley,FALSE,66235,126534
2000,California,20,FALSE,FALSE,LIB,Arnold Kriegbaum,FALSE,1320,126534
2000,California,20,FALSE,FALSE,REP,Rich Rodriguez,FALSE,57563,126534
2000,California,20,FALSE,FALSE,natural law,Walter Kenneth Ruehlig,FALSE,1416,126534
2000,California,21,FALSE,FALSE,REP,William M. Thomas,FALSE,142539,199100
2000,California,21,FALSE,FALSE,DEM,"Pedro \\""Pete\""\"" Martinez, Jr.""",FALSE,49318,199100
2000,California,21,FALSE,FALSE,LIB,James RS Manion,FALSE,7243,199100
2000,California,22,FALSE,FALSE,LIB,Joe Furcinite,FALSE,2060,255070
2000,California,22,FALSE,FALSE,natural law,J. Carlos Aguirre,FALSE,1888,255070
2000,California,22,FALSE,FALSE,REP,Mike Stoker,FALSE,113094,255070
2000,California,22,FALSE,FALSE,reform,Richard Porter,FALSE,2490,255070
2000,California,22,FALSE,FALSE,DEM,Lois Capps,FALSE,135538,255070
2000,California,23,FALSE,FALSE,natural law,Stephen P. Hospodar,FALSE,1456,221034
2000,California,23,FALSE,FALSE,DEM,Michael Case,FALSE,89918,221034
2000,California,23,FALSE,FALSE,REP,Elton Gallegly,FALSE,119479,221034
2000,California,23,FALSE,FALSE,LIB,Roger Peebles,FALSE,3708,221034
2000,California,23,FALSE,FALSE,reform,Cary Bruce Savitch,FALSE,6473,221034
2000,California,24,FALSE,FALSE,DEM,Brad Sherman,FALSE,155398,235444
2000,California,24,FALSE,FALSE,REP,Jerry Doyle,FALSE,70169,235444
2000,California,24,FALSE,FALSE,natural law,Michael Cuddehe,FALSE,2911,235444
2000,California,24,FALSE,FALSE,LIB,Juan Carlos Ros,FALSE,6966,235444
2000,California,25,FALSE,FALSE,natural law,Mews Small,FALSE,3010,222778
2000,California,25,FALSE,FALSE,LIB,Bruce R. Acker,FALSE,7219,222778
2000,California,25,FALSE,FALSE,DEM,Sid Gold,FALSE,73921,222778
2000,California,25,FALSE,FALSE,REP,"Howard P. \\""Buck\""\"" McKeon""",FALSE,138628,222778
2000,California,26,FALSE,FALSE,LIB,Bill Farley,FALSE,13052,114781
2000,California,26,FALSE,FALSE,natural law,David L. Cossak,FALSE,5229,114781
2000,California,26,FALSE,FALSE,DEM,Howard L. Berman,FALSE,96500,114781
2000,California,27,FALSE,FALSE,LIB,Ted Brown,FALSE,3675,215774
2000,California,27,FALSE,FALSE,DEM,Adam B. Schiff,FALSE,113708,215774
2000,California,27,FALSE,FALSE,REP,James E. Rogan,FALSE,94518,215774
2000,California,27,FALSE,FALSE,natural law,Miriam R. Hospodar,FALSE,3873,215774
2000,California,28,FALSE,FALSE,LIB,Randall G. Weissbuch,FALSE,2823,205199
2000,California,28,FALSE,FALSE,REP,David Dreier,FALSE,116557,205199
2000,California,28,FALSE,FALSE,DEM,Janice M. Nelson,FALSE,81804,205199
2000,California,28,FALSE,FALSE,natural law,Lawrence Allison,FALSE,2083,205199
2000,California,28,FALSE,FALSE,american independent,"Joe \\""Jay\""\"" Haytas""",FALSE,1932,205199
2000,California,29,FALSE,FALSE,DEM,Henry A. Waxman,FALSE,180295,238201
2000,California,29,FALSE,FALSE,LIB,Jack Anderson,FALSE,7944,238201
2000,California,29,FALSE,FALSE,natural law,Bruce Joseph Currivan,FALSE,4178,238201
2000,California,29,FALSE,FALSE,REP,Jim Scileppi,FALSE,45784,238201
2000,California,30,FALSE,FALSE,REP,Tony Goss,FALSE,11788,99920
2000,California,30,FALSE,FALSE,DEM,Xavier Becerra,FALSE,83223,99920
2000,California,30,FALSE,FALSE,natural law,Gary D. Hearne,FALSE,2051,99920
2000,California,30,FALSE,FALSE,LIB,Jason E. Heath,FALSE,2858,99920
2000,California,31,FALSE,FALSE,LIB,Michael McGuire,FALSE,7138,112914
2000,California,31,FALSE,FALSE,natural law,Richard D. Griffin,FALSE,5882,112914
2000,California,31,FALSE,FALSE,GRN,Krista Lieberg-Wong,FALSE,10294,112914
2000,California,31,FALSE,FALSE,DEM,Hilda L. Solis,FALSE,89600,112914
2000,California,32,FALSE,FALSE,LIB,Bob Weber,FALSE,3875,164527
2000,California,32,FALSE,FALSE,REP,Kathy Williamson,FALSE,19924,164527
2000,California,32,FALSE,FALSE,DEM,Julian C. Dixon,FALSE,137447,164527
2000,California,32,FALSE,FALSE,natural law,Rashied Jibri,FALSE,3281,164527
2000,California,33,FALSE,FALSE,REP,Wayne Miller,FALSE,8260,71571
2000,California,33,FALSE,FALSE,DEM,Lucille Roybal-Allard,FALSE,60510,71571
2000,California,33,FALSE,FALSE,LIB,Nathan Thomas Craddock,FALSE,1601,71571
2000,California,33,FALSE,FALSE,natural law,Charles William Harpur,FALSE,1200,71571
2000,California,34,FALSE,FALSE,REP,Robert Arthur Canales,FALSE,33445,148687
2000,California,34,FALSE,FALSE,DEM,Grace F. Napolitano,FALSE,105980,148687
2000,California,34,FALSE,FALSE,natural law,Julia F. Simon,FALSE,9262,148687
2000,California,35,FALSE,FALSE,natural law,Rick Joseph Dunstan,FALSE,1153,116215
2000,California,35,FALSE,FALSE,DEM,Maxine Waters,FALSE,100569,116215
2000,California,35,FALSE,FALSE,REP,Carl McGill,FALSE,12582,116215
2000,California,35,FALSE,FALSE,american independent,Gordon Michael Mego,FALSE,1911,116215
2000,California,36,FALSE,FALSE,natural law,Matt Ornati,FALSE,2264,238736
2000,California,36,FALSE,FALSE,reform,John R. Konopka,FALSE,3549,238736
2000,California,36,FALSE,FALSE,DEM,Jane Harman,FALSE,115651,238736
2000,California,36,FALSE,FALSE,LIB,Daniel R. Sherman,FALSE,6073,238736
2000,California,36,FALSE,FALSE,REP,Steven T. Kuykendall,FALSE,111199,238736
2000,California,37,FALSE,FALSE,natural law,Margaret Glazer,FALSE,4094,113275
2000,California,37,FALSE,FALSE,DEM,Juanita Millender-McDonald,FALSE,93269,113275
2000,California,37,FALSE,FALSE,LIB,Herb Peters,FALSE,3150,113275
2000,California,37,FALSE,FALSE,REP,Vernon Van,FALSE,12762,113275
2000,California,38,FALSE,FALSE,DEM,Gerrie Schipske,FALSE,85498,180122
2000,California,38,FALSE,FALSE,REP,Stephen Horn,FALSE,87266,180122
2000,California,38,FALSE,FALSE,natural law,Karen Blasdell-Wilkinson,FALSE,3744,180122
2000,California,38,FALSE,FALSE,LIB,Jack Neglia,FALSE,3614,180122
2000,California,39,FALSE,FALSE,LIB,Keith D. Gann,FALSE,5275,205564
2000,California,39,FALSE,FALSE,REP,Edward R. Royce,FALSE,129294,205564
2000,California,39,FALSE,FALSE,DEM,Gill G. Kanel,FALSE,64398,205564
2000,California,39,FALSE,FALSE,natural law,Ron Jevning,FALSE,6597,205564
2000,California,40,FALSE,FALSE,LIB,Marion J. Lindberg,FALSE,18924,189022
2000,California,40,FALSE,FALSE,natural law,Frank N. Schmit,FALSE,19029,189022
2000,California,40,FALSE,FALSE,REP,Jerry Lewis,FALSE,151069,189022
2000,California,41,FALSE,FALSE,natural law,David F. Kramer,FALSE,6560,177616
2000,California,41,FALSE,FALSE,DEM,Rodolfo G. Favila,FALSE,66361,177616
2000,California,41,FALSE,FALSE,REP,Gary G. Miller,FALSE,104695,177616
2000,California,42,FALSE,FALSE,DEM,Joe Baca,FALSE,90585,151577
2000,California,42,FALSE,FALSE,natural law,Gwyn E. Hartley,FALSE,3694,151577
2000,California,42,FALSE,FALSE,REP,Elia Pirozzi,FALSE,53239,151577
2000,California,42,FALSE,FALSE,LIB,John S. Ballard,FALSE,4059,151577
2000,California,43,FALSE,FALSE,REP,Ken Calvert,FALSE,140201,190332
2000,California,43,FALSE,FALSE,natural law,Nathaniel E. Adam,FALSE,20376,190332
2000,California,43,FALSE,FALSE,LIB,Bill Reed,FALSE,29755,190332
2000,California,44,FALSE,FALSE,DEM,Ron Oden,FALSE,79302,209187
2000,California,44,FALSE,FALSE,reform,Gene Smith,FALSE,4135,209187
2000,California,44,FALSE,FALSE,REP,Mary Bono,FALSE,123738,209187
2000,California,44,FALSE,FALSE,natural law,Jim Meuer,FALSE,2012,209187
2000,California,45,FALSE,FALSE,REP,Dana Rohrabacher,FALSE,136275,219385
2000,California,45,FALSE,FALSE,LIB,Don F. Hull,FALSE,8409,219385
2000,California,45,FALSE,FALSE,natural law,Constance Betton,FALSE,3635,219385
2000,California,45,FALSE,FALSE,DEM,Ted Crisell,FALSE,71066,219385
2000,California,46,FALSE,FALSE,REP,Gloria Matta Tuchman,FALSE,40928,116908
2000,California,46,FALSE,FALSE,DEM,Loretta Sanchez,FALSE,70381,116908
2000,California,46,FALSE,FALSE,natural law,Larry G. Engwall,FALSE,2440,116908
2000,California,46,FALSE,FALSE,LIB,Richard B. Boddie,FALSE,3159,116908
2000,California,47,FALSE,FALSE,LIB,David F. Nolan,FALSE,8081,276401
2000,California,47,FALSE,FALSE,REP,Christopher Cox,FALSE,181365,276401
2000,California,47,FALSE,FALSE,natural law,Jane E. Adam,FALSE,3769,276401
2000,California,47,FALSE,FALSE,DEM,John L. Graham,FALSE,83186,276401
2000,California,48,FALSE,FALSE,REP,Darrell Issa,FALSE,160627,261478
2000,California,48,FALSE,FALSE,reform,Eddie Rose,FALSE,11240,261478
2000,California,48,FALSE,FALSE,natural law,Sharon K. Miles,FALSE,8269,261478
2000,California,48,FALSE,FALSE,LIB,Joe Michael Cobb,FALSE,7269,261478
2000,California,48,FALSE,FALSE,DEM,Peter Kouvelis,FALSE,74073,261478
2000,California,49,FALSE,FALSE,natural law,Tahir I. Bhatti,FALSE,3048,228489
2000,California,49,FALSE,FALSE,DEM,Susan A. Davis,FALSE,113400,228489
2000,California,49,FALSE,FALSE,LIB,Doris Ball,FALSE,6526,228489
2000,California,49,FALSE,FALSE,REP,Brian P. Bilbray,FALSE,105515,228489
2000,California,50,FALSE,FALSE,DEM,Bob Filner,FALSE,95191,139472
2000,California,50,FALSE,FALSE,LIB,David A. Willoughby,FALSE,3472,139472
2000,California,50,FALSE,FALSE,REP,Bob Divine,FALSE,38526,139472
2000,California,50,FALSE,FALSE,natural law,LeeAnn S. Kendall,FALSE,2283,139472
2000,California,51,FALSE,FALSE,DEM,"George \\""Jorge\""\"" Barraza""",FALSE,81408,267799
2000,California,51,FALSE,FALSE,REP,"Randy \\""Duke\""\"" Cunningham""",FALSE,172291,267799
2000,California,51,FALSE,FALSE,natural law,Eric Bourdette,FALSE,6941,267799
2000,California,51,FALSE,FALSE,LIB,Daniel L. Muhe,FALSE,7159,267799
2000,California,52,FALSE,FALSE,LIB,Michael Benoit,FALSE,5995,202994
2000,California,52,FALSE,FALSE,natural law,Robert A. Sherman,FALSE,2117,202994
2000,California,52,FALSE,FALSE,DEM,Craig Barkacs,FALSE,63537,202994
2000,California,52,FALSE,FALSE,REP,Duncan Hunter,FALSE,131345,202994
2000,Colorado,1,FALSE,FALSE,REP,Jesse L. Thomas,FALSE,56291,206434
2000,Colorado,1,FALSE,FALSE,reform,Lyle Nasser,FALSE,2452,206434
2000,Colorado,1,FALSE,FALSE,,,TRUE,8,206434
2000,Colorado,1,FALSE,FALSE,DEM,Diana DeGette,FALSE,141831,206434
2000,Colorado,1,FALSE,FALSE,LIB,Richard Combs,FALSE,5852,206434
2000,Colorado,2,FALSE,FALSE,GRN,Ronald N. Forthofer,FALSE,12398,283116
2000,Colorado,2,FALSE,FALSE,LIB,David M. Baker,FALSE,5655,283116
2000,Colorado,2,FALSE,FALSE,DEM,Mark Udall,FALSE,155725,283116
2000,Colorado,2,FALSE,FALSE,REP,Carolyn Cox,FALSE,109338,283116
2000,Colorado,3,FALSE,FALSE,reform,Victor A. Good,FALSE,5433,302540
2000,Colorado,3,FALSE,FALSE,REP,Scott McInnis,FALSE,199204,302540
2000,Colorado,3,FALSE,FALSE,LIB,Drew Sakson,FALSE,9982,302540
2000,Colorado,3,FALSE,FALSE,DEM,Curtis Imrie,FALSE,87921,302540
2000,Colorado,4,FALSE,FALSE,natural law,Dan Sewell Ward,FALSE,19721,263006
2000,Colorado,4,FALSE,FALSE,,,TRUE,4539,263006
2000,Colorado,4,FALSE,FALSE,LIB,Kordon L. Baker,FALSE,19713,263006
2000,Colorado,4,FALSE,FALSE,REP,Bob Schaffer,FALSE,209078,263006
2000,Colorado,4,FALSE,FALSE,american constitution,Leslie J. Hanks,FALSE,9955,263006
2000,Colorado,5,FALSE,FALSE,REP,Joel Hefley,FALSE,253330,306309
2000,Colorado,5,FALSE,FALSE,LIB,Kerry Kantor,FALSE,37719,306309
2000,Colorado,5,FALSE,FALSE,natural law,Randy MacKenzie,FALSE,15260,306309
2000,Colorado,6,FALSE,FALSE,REP,Thomas G. Tancredo,FALSE,141410,262477
2000,Colorado,6,FALSE,FALSE,LIB,Adam D. Katz,FALSE,6885,262477
2000,Colorado,6,FALSE,FALSE,concerns of people,John Heckman,FALSE,3614,262477
2000,Colorado,6,FALSE,FALSE,DEM,Kenneth A. Toltz,FALSE,110568,262477
2000,Connecticut,1,FALSE,FALSE,DEM,John B. Larson,FALSE,151932,211263
2000,Connecticut,1,FALSE,FALSE,REP,Bob Backlund,FALSE,59331,211263
2000,Connecticut,2,FALSE,FALSE,independence,Rob Simmons,FALSE,4141,225900
2000,Connecticut,2,FALSE,FALSE,REP,Rob Simmons,FALSE,110239,225900
2000,Connecticut,2,FALSE,FALSE,DEM,Sam Gejdenson,FALSE,111520,225900
2000,Connecticut,3,FALSE,FALSE,natural law,Gail Dalby,FALSE,1258,218205
2000,Connecticut,3,FALSE,FALSE,DEM,Rosa L. DeLauro,FALSE,156910,218205
2000,Connecticut,3,FALSE,FALSE,REP,June M. Gold,FALSE,60037,218205
2000,Connecticut,4,FALSE,FALSE,REP,Christopher Shays,FALSE,119155,206758
2000,Connecticut,4,FALSE,FALSE,LIB,Daniel Gislao,FALSE,2034,206758
2000,Connecticut,4,FALSE,FALSE,DEM,Stephanie Sanchez,FALSE,84472,206758
2000,Connecticut,4,FALSE,FALSE,independence,Frank M. Don,FALSE,1097,206758
2000,Connecticut,5,FALSE,FALSE,concerned citizens,Joseph A. Zdonczyk,FALSE,4653,221821
2000,Connecticut,5,FALSE,FALSE,,,TRUE,7,221821
2000,Connecticut,5,FALSE,FALSE,REP,Mark Nielsen,FALSE,98229,221821
2000,Connecticut,5,FALSE,FALSE,DEM,James H. Maloney,FALSE,118932,221821
2000,Connecticut,6,FALSE,FALSE,GRN,Audrey A. Cole,FALSE,7303,229543
2000,Connecticut,6,FALSE,FALSE,concerned citizens,Timothy A. Knibbs,FALSE,3071,229543
2000,Connecticut,6,FALSE,FALSE,REP,Nancy L. Johnson,FALSE,143698,229543
2000,Connecticut,6,FALSE,FALSE,DEM,Paul Valenti,FALSE,75471,229543
2000,Delaware,1,FALSE,FALSE,DEM,Micheal C. Miller,FALSE,96488,313126
2000,Delaware,1,FALSE,FALSE,LIB,Brad C. Thomas,FALSE,2351,313126
2000,Delaware,1,FALSE,FALSE,REP,Michael N. Castle,FALSE,211797,313126
2000,Delaware,1,FALSE,FALSE,constitution,James P. Webster,FALSE,2490,313126
2000,Florida,1,FALSE,FALSE,REP,Joe Scarborough,FALSE,226473,227539
2000,Florida,1,FALSE,FALSE,,,TRUE,1066,227539
2000,Florida,2,FALSE,FALSE,REP,Doug Dodd,FALSE,71754,257403
2000,Florida,2,FALSE,FALSE,,,TRUE,70,257403
2000,Florida,2,FALSE,FALSE,DEM,Allen Boyd,FALSE,185579,257403
2000,Florida,3,FALSE,FALSE,,,TRUE,1,177372
2000,Florida,3,FALSE,FALSE,DEM,Corrine Brown,FALSE,102143,177372
2000,Florida,3,FALSE,FALSE,REP,Jennifer S. Carroll,FALSE,75228,177372
2000,Florida,4,FALSE,FALSE,IND,Deborah Katz Pueschel,FALSE,5609,303286
2000,Florida,4,FALSE,FALSE,DEM,Tom Sullivan,FALSE,94587,303286
2000,Florida,4,FALSE,FALSE,REP,Ander Crenshaw,FALSE,203090,303286
2000,Florida,5,FALSE,FALSE,,,TRUE,16,280598
2000,Florida,5,FALSE,FALSE,DEM,Karen L. Thurman,FALSE,180338,280598
2000,Florida,5,FALSE,FALSE,REP,Pete Enwall,FALSE,100244,280598
